# Resultados do Algoritmo Genético
# Sistema: IEEE 34 bus
# Data/Hora: 2025-11-27 12:02:02
# Parâmetros: NG=150, NP=600, NREP=50

cromossomos,fobs
"[19.048818451641466, 19.618175198820158, -21.034214191870323, 22.923170835080843, 3.276474217241961, -5.465214190563513, 7.315387401551986, -5.200809530572258, 22.47925201824292, -15.512161345561776, 4.19844662372219, 5.1299192228738555, 54.75523346669056, 29.356010724160555, 11.2220113274562, -7.9969310438125865, 25.096028021581507, 25.689057891854514, 107.9967763626693, 100.15649875203624, 104.48384312920844, 17.547089510886767, -2.9130590783495878, 11.04197518322723, 23.114289953964306, 22.434343051180043, -13.282073556359416, -7.497052933417265, -0.7581776470951949, -1.400198819812173, -3.616083540891093, -32.2919736264645, -5.722439089762278, -6.7490605402522545, 16.579171412776056, 4.983037934995598, -51.681630993416704, -34.1176261375413, 0.20156289705877606, -7.6765007190600345, 7.8123597219591705, -28.700717981564683, 7.307820560348131, -38.55230179304414, -87.15513027122839, -105.84517739609028, -24.738587232399205, 7.661542950095267, 23.347971874976327, -9.759484383197657, -4.258851287301038, -18.351679418566903, 0.3986437182808849, 5.391719908455387, 12.597255593826548, -11.15078729056884, -78.92970953664967, 11.01451805530617, -0.707798579688441, 0.6613520442260883, -16.752315791062905, -13.708448125513065, -6.951218548070047, -1.1995532648518437, -22.748317855871377, -73.73649399315265, -69.95637924156539, -125.7393036311179, -43.533612197076444, -96.56921188057399, -7.736562567684182, -0.8544150073315184, 3.0]",2.1898149246633745
"[33.6164614779606, 6.144461051476704, 4.561823252020633, -2.5907373408826135, -11.133042547427694, -16.548646113407482, 5.785724014456295, 6.9352930519315965, 10.697905693777047, 10.74250874130777, 7.789627690233676, 11.147449864922537, 23.291395413134033, 45.59207758414929, -7.145151558518514, -3.5622890939691283, 32.88580951135822, 51.99579473578869, 55.40773311925054, 115.00463933763623, 53.83256844897468, 54.27436783453354, -5.720705197150379, -8.156245087958707, 21.35537557504409, 2.321233583382205, -7.786192213531471, 15.14392075301216, 2.6033118535339823, -17.536482728367993, 11.176461976115617, -19.542081099645507, -48.835141963729626, 7.115625403396635, 4.359270845781647, 8.486002389812382, -210.7203099134589, -5.3542038722296335, -22.30504829034509, -33.552374432701264, -0.609938792426632, -27.281464683894992, -91.32998481306919, -138.51573193727583, -79.59424413339539, -89.00198955288722, -30.66249105148713, 1.9325865319324145, 26.011572367832972, 0.01142523710628418, -1.5945064720473852, -2.5855872255842427, 9.640646182375688, -8.150687306934122, -8.510927107343312, -11.998374497078345, -54.926112112773936, 3.5069037974180435, -6.195282658705024, 0.5644170076887556, -0.9658934985611034, -28.63955159903031, -41.16196408761934, 20.745193466377927, -13.071693072890147, -35.256662394404, -96.11304884599522, -49.395062481607894, -152.1960100169461, -54.56812729086653, -26.49491894141347, 9.837833194593806, 3.0]",2.173024460047608
"[8.182429651522947, 11.12739796948987, 15.76749423326942, 21.33640229449192, 1.4411637234368428, 1.1513983829399654, -45.230975162055834, 3.0259051910745174, 16.14949096680703, 0.5977703108736594, 12.528204845654322, 15.509883785458086, 41.612166539280345, 24.640625560941313, 13.450798743510807, 185.87481078137657, 16.81633971526658, 39.75010028124798, 82.25599192753302, 98.46201429791668, 86.71401679882275, 68.01237030421201, 11.561800391430708, -3.725923867977552, 47.476967008945266, -4.0767192622038175, 9.191967138900223, 7.324496447098574, 9.219431140546433, 6.642956930676808, 2.0146183641180877, -11.261862792940097, -18.368067906303512, 18.13780846500082, 9.925881347935926, -17.172025974296474, -56.71024846974295, -50.36833598085883, -5.07658436042534, 26.364063806236473, -18.387618193053537, -24.42382728973915, -69.11027285007668, -196.65743531497608, -156.88848705289422, -57.43455753778048, -8.404746788078663, 11.937343966502802, 28.392817839052483, -1.6672666650638295, 26.048809149448996, -15.902846762053263, -10.277858792600956, -6.185183896113917, -6.030066014680746, -8.761789478310407, -57.57686168339203, 12.339395831545641, -11.002236488778667, -18.281451637803467, -35.027074337715945, -19.8158309726908, 0.8382464259177227, -7.572454306041108, -6.278712622725048, -45.41096977416435, -50.63537365503085, -37.11727369398582, -30.362670271071234, -39.93647367288127, 5.706482423993233, 4.317837772971782, 3.0]",2.1926364284098874
"[39.773479074999806, -7.512406038772202, -12.161596755189173, 5.9546109416128035, -5.394831133000383, 7.448389923377931, 4.102471739397163, 41.688819427434844, 19.402146099588865, -0.09692142950200933, -18.021895117052814, -4.023720246365578, 77.42027790999457, 67.2417414405592, 17.78336300896904, 0.4354616929281815, 7.755955013350008, 59.54797921290142, 83.79130037753667, 108.90076117919514, 128.24069651606686, 28.016550730109024, 25.707955431952985, -2.990752104900042, 32.887586512806834, -5.370165590852293, 11.199066106336527, 6.801134335549579, -1.7766448556854144, 5.225989967938467, -8.852290255902524, 4.7092453901760845, -63.00912596493726, 0.01991401537452049, 21.691349110985772, -5.690124921429342, -33.63147994978093, -9.542798699085749, -26.988841607281977, -16.6241261212134, -64.32076723181709, -51.78919403372782, -25.581964837066938, -90.7442215645264, -34.98050817746008, -133.55260301504904, 2.782043059519849, -8.640511248837084, 30.89200756601902, -10.603028484020458, -5.695634753329937, -1.4983659250452792, -13.953808188474953, 5.233702096124139, 18.06521244552316, -7.268038790075095, -28.625515342635552, -7.921762831427537, -12.158653405971064, -28.52529817005877, -23.189259363212113, -12.173865165005914, -5.736314002382496, -2.733380313703549, -2.838326785317318, -3.5463227328983207, -106.56578467076802, -88.58436281719325, -55.08922897868087, -76.44807054251996, -9.049914479869727, 1.004279885762479, 3.0]",2.163958506956125
"[30.80650036553874, 5.800273058667219, -10.173376988382682, -2.7174901381412466, -25.79263289752798, -39.767575671559534, -4.50184742206339, 17.244389917520348, 24.338961700861944, 7.649784060092191, 5.222471787111026, 7.485879677285656, 43.2969254087577, 48.40542432185114, 2.0335192657276475, 19.191827493448063, 37.354511288343886, 59.28562296015716, 63.91653488134731, 51.711430411657204, 87.1640865216333, 81.20045783013008, 15.359145023871317, -2.764972451149209, 37.55123794462063, -10.413362966250865, 10.127632338934484, -6.701565499650465, -5.849543247242489, 24.22052842052299, 6.365902743527829, -30.422255853827288, -39.21979407690761, 11.350473823478126, 8.25973924852341, 4.2163439039022155, -23.519921057995955, -6.68400523221461, -10.429334881276816, 24.677428502767764, 3.810044584839197, -7.251338418130186, -74.92642467530568, -304.0315138452035, -82.34496409784727, -73.48858628357759, 9.020033404487181, 2.6903688721561183, 24.242510986272343, 14.288283639591782, 2.8282367484925173, 14.229405249500223, 11.478536305250419, -5.1490777226245585, -7.455738592626548, -4.06445792925036, -24.015735340286877, 13.195589414046962, 5.592018257837298, -9.83347027806369, -74.75943780016516, -9.026059771024679, -23.95006207225705, -3.914423106672552, -23.109202007438313, -31.941699707513674, -85.8656431665324, -83.94238728857967, -88.15856469492226, -8.350510252183641, -17.584875501056185, 6.00396851237488, 3.0]",2.1842733452388847
"[14.999463904783806, -4.690228825328189, 5.284309713297226, -3.7924644858828485, 9.421885492419035, -9.413825808777931, -7.3534892518824195, -0.6329210704125487, 28.669885226482517, -8.837122295415632, 1.9170055904811778, -0.17270696608753117, 62.64235168242613, 47.17705582121531, 10.327375767721167, -0.050854838810290126, 28.80948188477921, 31.696963330954034, 89.9160432884547, 130.48380686793394, 62.422195571487364, 54.717757364822695, 7.446824196905837, -3.9504998651554417, 15.884199944675206, -1.6966214682326368, -3.801762900507021, -1.6049842556856797, -33.11912126243625, 3.6452827404610186, 4.723122913366069, -7.801262227348045, -12.080735480949519, 6.861713698861033, -6.2532633613554145, -3.9439336953900974, -30.01058825506292, -5.609571899237632, -6.397992320974789, 5.560007587893408, -7.782017985804274, -70.33260727597687, -58.157289652752404, -122.61184223497884, -277.0874520163535, -54.76335821725239, -5.2081454693446965, 3.5616188799845445, 44.28652393797252, 0.11148393974620177, -10.607941768470255, 12.652383109464461, 9.79392945295236, 1.066406325585187, 9.491050445980965, -28.153950229548563, -43.67017672464849, 7.123780642398244, 9.766322258970215, -14.470425888851478, -25.002393624504016, -13.763486054484877, -4.2594356971892395, -4.572583268239744, 1.8584889660506265, -19.25197954857217, -49.605496524527155, -57.525271228793144, -17.507114514397554, -74.04544445857692, -12.37836102556475, 16.384026006083648, 3.0]",2.1864914763498744
"[22.92634312041609, -8.195181731545613, 2.0464740891277673, -6.09339238773872, 3.897331545438597, 11.385201192675808, 13.44140292113387, 12.643935116102574, 35.43252173709665, 2.6688425450797193, 21.528980723531404, 16.842409449898184, 38.88492897361618, 21.545012027324834, 22.02202636434179, -9.950326165440616, 7.996454135285498, 50.40298984319761, 47.5630201199832, 112.52096078768771, 106.59639370709034, 93.38613162336452, 3.491789470527588, 1.449018473224715, 37.02179659359535, 0.44366610165146336, 7.909487335231792, -14.096782691336351, -13.576278138422119, 6.471859995109917, -2.7825918769379885, -2.5116062300494004, -25.394423051272017, -25.877214762329032, -2.4221688832976067, -9.470004041291125, -85.94876058382768, -22.21137380493017, 5.036014140164332, -17.619656175857216, -12.338702039771341, -41.3372031411988, -171.5613275341603, -40.54193130044728, -126.33997666783551, -63.36107959484068, -3.032404972314655, 13.675569385674482, 25.392544369688782, 7.020357231107103, -13.840198509041414, -20.824846962614842, 14.50518369638868, 5.224563885728455, -89.63794824190941, -0.3773521757345037, -11.172625294807942, 3.4257968270679724, 11.593399402823007, 8.601477373918163, -20.98629730787806, -44.1734171369455, -3.180841414133226, 6.55819449959622, -35.633349034748505, -10.57147288264883, -41.881774838085384, -105.10861781459481, -20.12941888891449, 9.648230509167993, -21.56872891212136, -5.451333916288182, 3.0]",2.1895525639083444
"[4.570586018333846, 19.267359365705648, 4.93860296785242, -6.894463397345143, 40.21849181757019, 4.55327716128365, -13.22298852340295, -0.5313713559293105, 28.97476182165985, 2.3870919791716365, -21.803461460060973, 5.556812415615741, 55.95149472453744, 21.528981266808124, 14.363838702127769, 11.42032121252471, 27.058373954717183, 38.5980531928022, 89.16648990903171, 102.31468593471236, 74.52132539047044, 20.2306525758172, 9.83293832485597, -0.6213350007461603, 42.179000854749646, -4.953791578408891, -0.4893169017828827, 0.838632126805148, -24.66740214938538, -2.9411350567187178, 7.796013709178078, -5.204185532676997, -17.907917849422848, 1.0127460635135277, 10.673146237970755, -17.918450234245526, -54.11266591490109, -20.433376580287476, 4.169346620813279, -8.279425225820125, 8.335154214222987, -20.161521681303153, -49.70499012858935, -94.2065097676921, -56.69906071225906, -132.89982042911234, 4.555873203090104, -17.671590157600846, 23.079593927352356, 11.477478197087738, 14.369496613565754, 4.794019984748512, -2.2292868655383713, -20.963334613355308, -4.548641013357141, -19.41097831729893, -24.685285184298316, 3.7033911343204546, 0.9945583153627292, 5.671074155681199, -5.736403445240984, -38.10488594938873, 4.256149856609036, 8.217230336874843, -10.227163558902497, -51.92917715799594, -49.7522747336057, -78.94181839063656, -118.15140127337408, -67.17470407510787, -7.54721159881959, -10.787142053755602, 3.0]",2.196944293451877
"[47.95314186984867, -28.12643226464158, -3.392766319756431, -19.211515992498807, -4.5256115377664905, 10.910101871731166, 10.2808894113876, 4.893480120531761, 11.532713822972935, 16.111448645018605, 2.4059579236981126, 8.935787745065848, 5.4098628141014355, 18.787164427488154, 23.67475974950079, 18.752953484595984, -4.871118240104023, 2.913780383178215, 35.3695529842109, 68.6309415406841, 39.49798661923596, 43.54800185661541, 20.84138615814417, 5.55266670502144, 30.821678419724464, 9.105426222782528, -1.3163997522179802, 26.30075122248958, -14.336743145657918, -6.9069242217913205, 9.281684327638137, -22.802135525544976, -14.211494137295315, 12.118955132142862, 3.1947108980461585, -12.332479418078568, -14.717252502004, -7.585361251190546, -7.961750484058154, -12.030803983061269, -47.38292855992538, -26.677916444184003, -21.8304547362411, -13.10408063186, -33.54528474627776, -10.917073851871026, 6.715033887964526, 12.509187103510717, 31.627699400417693, -8.966766030290847, 28.04246014783744, 42.28584871088382, 8.868274461096304, 6.893750950176513, -8.040544006679903, -3.174047765595123, 0.8181840936873539, -5.369058783750343, -8.785825819443675, 5.308148924865749, -20.548840621291543, 5.498814243222453, -10.658613184392154, -4.910334698228885, -13.481034318337803, -10.201877529302717, -29.586658007153623, -22.908594552539544, -53.09925759161188, -10.881315969648746, -8.9866828244599, -4.455978423859842, 4.0]",1.9811154831095368
"[34.43963234291166, 10.831231414543824, -15.47821037230192, -9.628327508899567, 4.054967925716791, 2.197315066762778, -7.94639022026389, 0.03807648618431682, 19.829800209777993, 3.7556769655704336, -3.6645252455797612, 5.652427652279829, 36.7994041964188, 32.5904991571134, -0.906418834872804, 0.20226943092996386, 11.615132948119253, 25.612455138563202, 53.819197817933826, 103.21795276056794, 84.61461029106802, 69.75199947786882, 1.330206611186117, -0.06765299028424288, 24.085660621131638, -0.053766351566199466, -7.19339946061992, -5.7353376276925685, 10.575888698989345, 10.394888369919828, -8.298715336924015, -7.952643819264284, -22.018148732054325, 3.443182421425343, -5.325851311568676, 8.591468836834643, -56.008803478295114, -6.7999794139674625, -5.343091123427867, -59.390808618192295, 2.1635106452223343, -36.751491028590365, -100.40781548599077, -87.50785219095758, -27.17518854903562, -36.72423910705187, 4.028481493752478, -5.776006807439356, 19.950961101314228, -11.24680128685522, 29.70994013910268, -7.726513976810029, 26.681023664396516, -1.2802453819271986, -5.858061353402638, 2.6625518330196427, -21.74897412180906, -14.120706378122524, -13.109792014423833, -2.5307790196527447, -25.748835905950802, -11.732389548838995, 1.3424941841341813, 1.8352359133162452, -18.17303136971237, -39.80452064740584, -62.69045158251431, -75.01886994617546, -110.86286232472396, -37.11835503584053, -4.439179339657933, -11.317204932190872, 3.0]",2.2144032536379186
